Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC,tradecount
1655164800000,2022-06-14,ETHBTC,0.053792,0.055617,0.05105,0.054571,490289.6047,26317.29541493,527068
1655078400000,2022-06-13,ETHBTC,0.053997,0.054178,0.049081,0.053793,840121.7206,43851.86861364,757337
1654992000000,2022-06-12,ETHBTC,0.053925,0.054768,0.052328,0.054003,571105.0371,30576.44550914,452958
1654905600000,2022-06-11,ETHBTC,0.057158,0.05753,0.053006,0.053924,426377.616,23315.78672201,417120
1654819200000,2022-06-10,ETHBTC,0.059407,0.059664,0.057014,0.057158,346617.7872,20307.61381694,333822
1654732800000,2022-06-09,ETHBTC,0.05932,0.059826,0.059101,0.059407,237551.527,14128.00184741,212100
1654646400000,2022-06-08,ETHBTC,0.058259,0.059659,0.058111,0.059321,366867.9151,21722.2156647,313428
1654560000000,2022-06-07,ETHBTC,0.059282,0.059895,0.057584,0.058259,428305.3507,25360.6118176,394859
1654473600000,2022-06-06,ETHBTC,0.060368,0.061011,0.059024,0.059281,226930.4353,13634.36188843,266234
1654387200000,2022-06-05,ETHBTC,0.060421,0.060832,0.060019,0.060367,111936.7796,6756.33989709,137394
1654300800000,2022-06-04,ETHBTC,0.059766,0.060609,0.059243,0.06042,106707.3456,6373.83850274,132224
1654214400000,2022-06-03,ETHBTC,0.060228,0.060274,0.058912,0.059765,209728.2395,12485.25161151,238790
1654128000000,2022-06-02,ETHBTC,0.060994,0.061444,0.059914,0.060228,215547.0123,13051.12216098,250585
1654041600000,2022-06-01,ETHBTC,0.061062,0.061921,0.060128,0.060994,251980.7057,15375.89451807,281678
1653955200000,2022-05-31,ETHBTC,0.062991,0.063269,0.06096,0.061062,157633.8933,9762.03505816,215453
1653868800000,2022-05-30,ETHBTC,0.061541,0.063098,0.061441,0.062991,149815.4541,9329.63785389,178438
1653782400000,2022-05-29,ETHBTC,0.061732,0.061962,0.061057,0.061541,90799.2918,5589.875179,96868
1653696000000,2022-05-28,ETHBTC,0.060334,0.062217,0.060159,0.061731,146078.3526,8953.50333668,139847
1653609600000,2022-05-27,ETHBTC,0.061373,0.062325,0.059793,0.060334,246573.4627,15024.38297016,298316
1653523200000,2022-05-26,ETHBTC,0.06576,0.06588,0.06129,0.061367,198910.9458,12583.35789573,259495
1653436800000,2022-05-25,ETHBTC,0.066735,0.067031,0.065622,0.065759,85263.6162,5642.11843703,105099
1653350400000,2022-05-24,ETHBTC,0.06779,0.067991,0.066409,0.066725,50698.0863,3407.47151403,66419
1653264000000,2022-05-23,ETHBTC,0.067444,0.06835,0.067204,0.067791,187205.5307,12704.73610437,228223
1653177600000,2022-05-22,ETHBTC,0.067078,0.067607,0.066991,0.067443,111259.6652,7478.43716692,142578
1653091200000,2022-05-21,ETHBTC,0.067094,0.067493,0.066838,0.067078,57333.72,3848.48357734,79015
1653004800000,2022-05-20,ETHBTC,0.06661,0.0676,0.066484,0.067094,170444.1643,11436.95071281,199392
1652918400000,2022-05-19,ETHBTC,0.066688,0.067201,0.066136,0.066606,230312.2665,15347.6612563,242335
1652832000000,2022-05-18,ETHBTC,0.068671,0.068929,0.066572,0.066686,181176.4282,12267.65115931,205512
1652745600000,2022-05-17,ETHBTC,0.067742,0.069016,0.067697,0.068674,119838.5033,8185.62766729,148971
1652659200000,2022-05-16,ETHBTC,0.068482,0.068586,0.067308,0.067728,154826.8253,10530.87050804,192161
1652572800000,2022-05-15,ETHBTC,0.068351,0.069294,0.067608,0.068484,97017.9154,6657.03586459,131457
1652486400000,2022-05-14,ETHBTC,0.068625,0.069517,0.067822,0.068352,92404.7625,6344.6135305,134423
1652400000000,2022-05-13,ETHBTC,0.067523,0.069547,0.067326,0.068624,175026.3389,12028.804633,259928
1652313600000,2022-05-12,ETHBTC,0.071657,0.072687,0.0663,0.067521,303240.1941,20852.75847538,583820
1652227200000,2022-05-11,ETHBTC,0.075502,0.076874,0.07151,0.071658,267848.1727,20008.64797346,568518
1652140800000,2022-05-10,ETHBTC,0.074105,0.076316,0.073518,0.075516,225516.5642,16965.71786148,382131
1652054400000,2022-05-09,ETHBTC,0.074017,0.074415,0.0721,0.074117,234017.6192,17162.07344227,339017
1651968000000,2022-05-08,ETHBTC,0.074289,0.074825,0.0731,0.074017,139747.2781,10322.51046458,185688
1651881600000,2022-05-07,ETHBTC,0.074771,0.0754,0.074124,0.074288,76562.7419,5710.92061074,122552
1651795200000,2022-05-06,ETHBTC,0.075174,0.07552,0.074048,0.074771,95712.644,7168.58500534,141367
1651708800000,2022-05-05,ETHBTC,0.074094,0.075712,0.073799,0.075174,112991.015,8433.25351986,175774
1651622400000,2022-05-04,ETHBTC,0.073722,0.074333,0.072731,0.074093,93507.201,6869.32613417,154099
1651536000000,2022-05-03,ETHBTC,0.07415,0.074217,0.073392,0.073723,69773.2649,5148.07609697,113495
1651449600000,2022-05-02,ETHBTC,0.07344,0.074346,0.072303,0.074146,93137.1498,6822.1155963,151954
1651363200000,2022-05-01,ETHBTC,0.072462,0.073736,0.072399,0.073442,69865.2593,5101.5953636,115813
1651276800000,2022-04-30,ETHBTC,0.07299,0.073472,0.072228,0.072461,57654.252,4206.47600785,104967
1651190400000,2022-04-29,ETHBTC,0.073899,0.074115,0.072646,0.07299,86061.2235,6316.96920722,140107
1651104000000,2022-04-28,ETHBTC,0.073637,0.074225,0.073036,0.073899,80628.4801,5933.00051439,157786
1651017600000,2022-04-27,ETHBTC,0.073717,0.074475,0.07324,0.073638,69662.8076,5140.93310289,142658
1650931200000,2022-04-26,ETHBTC,0.074369,0.074919,0.073263,0.073716,86726.676,6425.77351949,165608
1650844800000,2022-04-25,ETHBTC,0.074044,0.075032,0.072845,0.074369,105806.2479,7799.49110749,188425
1650758400000,2022-04-24,ETHBTC,0.074355,0.074823,0.073942,0.074044,40312.6259,2994.16141697,86982
1650672000000,2022-04-23,ETHBTC,0.074601,0.074921,0.074109,0.074356,37047.495,2762.11939057,80583
1650585600000,2022-04-22,ETHBTC,0.073707,0.075194,0.073662,0.0746,74168.892,5521.63024669,136935
1650499200000,2022-04-21,ETHBTC,0.074385,0.074441,0.07331,0.073706,91867.8927,6792.24811997,142273
1650412800000,2022-04-20,ETHBTC,0.07476,0.075065,0.074136,0.074386,70877.0364,5287.53367482,127312
1650326400000,2022-04-19,ETHBTC,0.074891,0.075316,0.074491,0.074759,67687.0812,5067.54771195,106954
1650240000000,2022-04-18,ETHBTC,0.075301,0.075378,0.07357,0.074891,93460.5893,6963.35896955,158123
1650153600000,2022-04-17,ETHBTC,0.075766,0.076329,0.07523,0.0753,54773.0635,4146.46663914,93141
1650067200000,2022-04-16,ETHBTC,0.074984,0.07589,0.074904,0.075762,37649.6991,2834.12008863,59436
1649980800000,2022-04-15,ETHBTC,0.075658,0.075775,0.074769,0.074984,52006.0891,3912.9282974,76665
1649894400000,2022-04-14,ETHBTC,0.075789,0.07594,0.07487,0.075657,70006.6192,5277.18715105,101869
1649808000000,2022-04-13,ETHBTC,0.075546,0.07635,0.074917,0.075789,82612.9303,6253.8716804,137361
1649721600000,2022-04-12,ETHBTC,0.075379,0.076,0.074971,0.075545,91115.3037,6876.85021449,152289
1649635200000,2022-04-11,ETHBTC,0.075973,0.076081,0.073103,0.075379,122776.65,9173.66743737,222274
1649548800000,2022-04-10,ETHBTC,0.076215,0.076822,0.075879,0.075973,44660.0628,3406.49727122,103167
1649462400000,2022-04-09,ETHBTC,0.075546,0.07658,0.07539,0.076215,42111.4841,3194.15233268,92704
1649376000000,2022-04-08,ETHBTC,0.074289,0.076,0.074207,0.075549,96005.4017,7223.1663674,167165
1649289600000,2022-04-07,ETHBTC,0.073398,0.074551,0.073267,0.07429,81629.7379,6033.45756699,146374
1649203200000,2022-04-06,ETHBTC,0.074879,0.07491,0.073103,0.073398,118161.7424,8710.2546221,203620
1649116800000,2022-04-05,ETHBTC,0.075549,0.075687,0.07472,0.074878,67847.6505,5105.76135484,127331
1649030400000,2022-04-04,ETHBTC,0.075889,0.076196,0.074941,0.075549,83324.9239,6301.41875452,152006
1648944000000,2022-04-03,ETHBTC,0.075176,0.075961,0.074867,0.075886,61026.1512,4598.18437056,108362
1648857600000,2022-04-02,ETHBTC,0.074658,0.075851,0.074336,0.075165,82187.6293,6158.04068825,144499
1648771200000,2022-04-01,ETHBTC,0.072103,0.074894,0.072036,0.07466,104808.6573,7689.4099078,212963
1648684800000,2022-03-31,ETHBTC,0.071934,0.072569,0.07149,0.072103,94954.0828,6843.01198688,179773
1648598400000,2022-03-30,ETHBTC,0.071693,0.07228,0.071197,0.071934,53850.7294,3865.03067683,149578
1648512000000,2022-03-29,ETHBTC,0.07073,0.072545,0.070692,0.071693,67850.025,4869.37478289,187365
1648425600000,2022-03-28,ETHBTC,0.070377,0.071401,0.069738,0.070731,74299.3235,5258.28419156,176737
1648339200000,2022-03-27,ETHBTC,0.070652,0.070956,0.069738,0.070378,59364.786,4183.93902932,136948
1648252800000,2022-03-26,ETHBTC,0.070011,0.070771,0.069803,0.070655,35900.8712,2524.78741522,87573
1648166400000,2022-03-25,ETHBTC,0.07072,0.071425,0.069757,0.070012,92361.1966,6533.33779228,175302
1648080000000,2022-03-24,ETHBTC,0.0708,0.071456,0.070313,0.07072,82212.0137,5815.76680889,185945
1647993600000,2022-03-23,ETHBTC,0.070094,0.071225,0.06968,0.070801,71885.2414,5060.24411853,171046
1647907200000,2022-03-22,ETHBTC,0.07049,0.07145,0.069956,0.070094,82632.6064,5831.90230813,195631
1647820800000,2022-03-21,ETHBTC,0.069352,0.071804,0.06915,0.070491,67174.0312,4742.77992101,172728
1647734400000,2022-03-20,ETHBTC,0.069915,0.070106,0.068821,0.069355,47162.7172,3275.92260436,129832
1647648000000,2022-03-19,ETHBTC,0.070377,0.071042,0.069374,0.069916,54863.4634,3866.64597451,137116
1647561600000,2022-03-18,ETHBTC,0.068726,0.070961,0.068156,0.070377,95916.6493,6683.08862457,200264
1647475200000,2022-03-17,ETHBTC,0.067468,0.069338,0.066934,0.068726,74980.0071,5114.69877614,161385
1647388800000,2022-03-16,ETHBTC,0.06664,0.067565,0.065472,0.067468,99591.9799,6641.20263575,243990
1647302400000,2022-03-15,ETHBTC,0.065276,0.067036,0.06521,0.06664,73886.5581,4874.86581836,164876
1647216000000,2022-03-14,ETHBTC,0.066588,0.067216,0.064842,0.065276,77540.2807,5128.0916813,165592
1647129600000,2022-03-13,ETHBTC,0.066197,0.066751,0.065721,0.066587,46675.5777,3090.30943024,106092
1647043200000,2022-03-12,ETHBTC,0.066016,0.066576,0.065844,0.066197,36026.1645,2382.35428314,84531
1646956800000,2022-03-11,ETHBTC,0.066123,0.0669,0.06575,0.066016,74581.634,4944.8037962,170725
1646870400000,2022-03-10,ETHBTC,0.065016,0.066579,0.064676,0.066123,74734.865,4926.55700922,171213
1646784000000,2022-03-09,ETHBTC,0.06651,0.066944,0.064101,0.065017,92250.11,6026.96760124,192488
1646697600000,2022-03-08,ETHBTC,0.065575,0.066763,0.065472,0.06651,75257.4841,4985.87586502,172085
1646611200000,2022-03-07,ETHBTC,0.066396,0.06752,0.065283,0.065575,85941.6791,5704.48147383,183000
1646524800000,2022-03-06,ETHBTC,0.067655,0.068127,0.066382,0.066396,58409.6011,3943.23772353,130859
1646438400000,2022-03-05,ETHBTC,0.066983,0.068027,0.066902,0.067656,57514.0108,3882.19836375,118208
1646352000000,2022-03-04,ETHBTC,0.066755,0.067128,0.06513,0.066982,86923.957,5729.16370492,190999
1646265600000,2022-03-03,ETHBTC,0.067144,0.067437,0.065939,0.066756,69869.6985,4662.43374374,158198
1646179200000,2022-03-02,ETHBTC,0.066998,0.068413,0.066356,0.067142,74963.3593,5054.94261586,230242
1646092800000,2022-03-01,ETHBTC,0.067672,0.068239,0.065817,0.066997,81730.6382,5494.8931435,262086
1646006400000,2022-02-28,ETHBTC,0.06942,0.070024,0.066564,0.067673,87557.3557,6000.1855394,272161
1645920000000,2022-02-27,ETHBTC,0.071055,0.071705,0.068899,0.069422,72293.2781,5079.11974689,269391
1645833600000,2022-02-26,ETHBTC,0.070587,0.072128,0.070524,0.071054,57604.0222,4100.8875267,231649
1645747200000,2022-02-25,ETHBTC,0.067756,0.07168,0.067386,0.070586,75461.1062,5203.05974502,268572
1645660800000,2022-02-24,ETHBTC,0.069249,0.0703,0.066663,0.067748,115117.2324,7838.93773929,374978
1645574400000,2022-02-23,ETHBTC,0.068965,0.070777,0.068685,0.069248,51242.3585,3581.48928683,193733
1645488000000,2022-02-22,ETHBTC,0.069394,0.069968,0.068051,0.068962,56003.1952,3864.53939332,176294
1645401600000,2022-02-21,ETHBTC,0.068294,0.070448,0.068175,0.069395,70371.2182,4904.82475969,204122
1645315200000,2022-02-20,ETHBTC,0.068956,0.069549,0.067382,0.068301,51213.6928,3506.47382328,144194
1645228800000,2022-02-19,ETHBTC,0.069527,0.070385,0.068016,0.068956,42240.9527,2917.04671858,109935
1645142400000,2022-02-18,ETHBTC,0.071371,0.072,0.0691,0.069521,55273.2957,3903.45615129,144561
1645056000000,2022-02-17,ETHBTC,0.071161,0.071594,0.069904,0.071373,52729.082,3736.02326148,161220
1644969600000,2022-02-16,ETHBTC,0.071473,0.071921,0.070121,0.071157,43362.4832,3082.87318275,118757
1644883200000,2022-02-15,ETHBTC,0.068876,0.0717,0.068501,0.071472,51576.4392,3619.60369895,125749
1644796800000,2022-02-14,ETHBTC,0.068269,0.069425,0.067852,0.068873,40430.1619,2770.92710654,109111
1644710400000,2022-02-13,ETHBTC,0.069134,0.06934,0.067732,0.068262,30709.5961,2107.45370502,89089
1644624000000,2022-02-12,ETHBTC,0.069093,0.069888,0.06818,0.069138,47198.1956,3258.99833866,126870
1644537600000,2022-02-11,ETHBTC,0.070638,0.071657,0.068359,0.069088,50767.9651,3580.82941611,143814
1644451200000,2022-02-10,ETHBTC,0.073096,0.073406,0.070159,0.070642,73001.5819,5227.37648417,179510
1644364800000,2022-02-09,ETHBTC,0.07077,0.073271,0.07054,0.073097,61966.3974,4468.19587812,141779
1644278400000,2022-02-08,ETHBTC,0.071619,0.071781,0.070328,0.070769,62473.7305,4429.76160706,175591
1644192000000,2022-02-07,ETHBTC,0.072092,0.072567,0.071066,0.071621,57160.3229,4102.62827644,145703
